# MIC-185 192.168.9.155:4000; packets=1803
# idx  relative    delta direction flags      seq        ack        payload wire
  1445  79428.475    0.064 DEV->PC ACK        3265006021 2164023976    1460  1514
  1446  79428.483    0.008 PC->DEV ACK        2164023976 3265007481       0    54
  1447  79428.623    0.140 DEV->PC ACK|PSH    3265007481 2164023976    1220  1274
  1448  79477.701   49.078 PC->DEV ACK        2164023976 3265008701       0    54
  1449  79478.906    1.205 DEV->PC ACK|PSH    3265008701 2164023976      84   138
  1450  79524.429   45.523 PC->DEV ACK        2164023976 3265008785       0    54
  1451  79578.378   53.949 DEV->PC ACK        3265008785 2164023976    1460  1514
  1452  79578.464    0.086 DEV->PC ACK        3265010245 2164023976    1460  1514
  1453  79578.479    0.015 PC->DEV ACK        2164023976 3265011705       0    54
  1454  79578.523    0.044 DEV->PC ACK|PSH    3265011705 2164023976    1220  1274
  1455  79632.703   54.180 PC->DEV ACK        2164023976 3265012925       0    54
  1456  79728.371   95.668 DEV->PC ACK        3265012925 2164023976    1460  1514
  1457  79728.489    0.118 DEV->PC ACK        3265014385 2164023976    1460  1514
  1458  79728.495    0.006 PC->DEV ACK        2164023976 3265015845       0    54
  1459  79728.583    0.088 DEV->PC ACK|PSH    3265015845 2164023976    1220  1274
  1460  79771.361   42.778 PC->DEV ACK        2164023976 3265017065       0    54
  1461  79878.339  106.978 DEV->PC ACK        3265017065 2164023976    1460  1514
  1462  79878.424    0.085 DEV->PC ACK        3265018525 2164023976    1460  1514
  1463  79878.434    0.010 PC->DEV ACK        2164023976 3265019985       0    54
  1464  79878.553    0.119 DEV->PC ACK|PSH    3265019985 2164023976    1220  1274
  1465  79926.303   47.750 PC->DEV ACK        2164023976 3265021205       0    54
  1466  80028.459  102.156 DEV->PC ACK        3265021205 2164023976    1460  1514
  1467  80028.494    0.035 DEV->PC ACK        3265022665 2164023976    1460  1514
  1468  80028.503    0.009 PC->DEV ACK        2164023976 3265024125       0    54
  1469  80028.629    0.126 DEV->PC ACK|PSH    3265024125 2164023976    1220  1274
  1470  80075.779   47.150 DEV->PC ACK|PSH    3265025345 2164023976      84   138
  1471  80075.906    0.127 PC->DEV ACK        2164023976 3265025429       0    54
  1472  80178.413  102.507 DEV->PC ACK        3265025429 2164023976    1460  1514
  1473  80178.478    0.065 DEV->PC ACK        3265026889 2164023976    1460  1514
  1474  80178.486    0.008 PC->DEV ACK        2164023976 3265028349       0    54
  1475  80178.583    0.097 DEV->PC ACK|PSH    3265028349 2164023976    1220  1274
  1476  80220.897   42.314 PC->DEV ACK        2164023976 3265029569       0    54
  1477  80328.357  107.460 DEV->PC ACK        3265029569 2164023976    1460  1514
  1478  80328.477    0.120 DEV->PC ACK        3265031029 2164023976    1460  1514
  1479  80328.481    0.004 PC->DEV ACK        2164023976 3265032489       0    54
  1480  80328.574    0.093 DEV->PC ACK|PSH    3265032489 2164023976    1220  1274
  1481  80376.015   47.441 PC->DEV ACK        2164023976 3265033709       0    54
  1482  80478.419  102.404 DEV->PC ACK        3265033709 2164023976    1460  1514
  1483  80478.483    0.064 DEV->PC ACK        3265035169 2164023976    1460  1514
  1484  80478.490    0.007 PC->DEV ACK        2164023976 3265036629       0    54
  1485  80478.590    0.100 DEV->PC ACK|PSH    3265036629 2164023976    1220  1274
  1486  80478.833    0.243 DEV->PC ACK|PSH    3265037849 2164023976      84   138
  1487  80478.836    0.003 PC->DEV ACK        2164023976 3265037933       0    54
  1488  80628.367  149.531 DEV->PC ACK        3265037933 2164023976    1460  1514
  1489  80628.441    0.074 DEV->PC ACK        3265039393 2164023976    1460  1514
  1490  80628.444    0.003 PC->DEV ACK        2164023976 3265040853       0    54
  1491  80628.545    0.101 DEV->PC ACK|PSH    3265040853 2164023976    1220  1274
  1492  80671.836   43.291 PC->DEV ACK        2164023976 3265042073       0    54
  1493  80778.419  106.583 DEV->PC ACK        3265042073 2164023976    1460  1514
  1494  80778.492    0.073 DEV->PC ACK        3265043533 2164023976    1460  1514
  1495  80778.510    0.018 PC->DEV ACK        2164023976 3265044993       0    54
  1496  80778.567    0.057 DEV->PC ACK|PSH    3265044993 2164023976    1220  1274
  1497  80826.548   47.981 PC->DEV ACK        2164023976 3265046213       0    54
  1498  80928.346  101.798 DEV->PC ACK        3265046213 2164023976    1460  1514
  1499  80928.471    0.125 DEV->PC ACK        3265047673 2164023976    1460  1514
  1500  80928.475    0.004 PC->DEV ACK        2164023976 3265049133       0    54
  1501  80928.568    0.093 DEV->PC ACK|PSH    3265049133 2164023976    1220  1274
  1502  80980.212   51.644 PC->DEV ACK        2164023976 3265050353       0    54
  1503  81075.033   94.821 DEV->PC ACK|PSH    3265050353 2164023976      84   138
  1504  81078.511    3.478 DEV->PC ACK        3265050437 2164023976    1460  1514
  1505  81078.513    0.002 DEV->PC ACK        3265051897 2164023976    1460  1514
  1506  81078.588    0.075 PC->DEV ACK        2164023976 3265053357       0    54
  1507  81078.672    0.084 DEV->PC ACK|PSH    3265053357 2164023976    1220  1274
  1508  81078.699    0.027 PC->DEV ACK        2164023976 3265054577       0    54
  1509  81228.486  149.787 DEV->PC ACK        3265054577 2164023976    1460  1514
  1510  81228.515    0.029 DEV->PC ACK        3265056037 2164023976    1460  1514
  1511  81228.522    0.007 PC->DEV ACK        2164023976 3265057497       0    54
  1512  81228.656    0.134 DEV->PC ACK|PSH    3265057497 2164023976    1220  1274
  1513  81276.503   47.847 PC->DEV ACK        2164023976 3265058717       0    54
  1514  81378.359  101.856 DEV->PC ACK        3265058717 2164023976    1460  1514
  1515  81378.478    0.119 DEV->PC ACK        3265060177 2164023976    1460  1514
  1516  81378.482    0.004 PC->DEV ACK        2164023976 3265061637       0    54
  1517  81378.606    0.124 DEV->PC ACK|PSH    3265061637 2164023976    1220  1274
  1518  81432.095   53.489 PC->DEV ACK        2164023976 3265062857       0    54
  1519  81478.855   46.760 DEV->PC ACK|PSH    3265062857 2164023976      84   138
  1520  81523.942   45.087 PC->DEV ACK        2164023976 3265062941       0    54
  1521  81528.342    4.400 DEV->PC ACK        3265062941 2164023976    1460  1514
  1522  81528.464    0.122 DEV->PC ACK        3265064401 2164023976    1460  1514
  1523  81528.468    0.004 PC->DEV ACK        2164023976 3265065861       0    54
  1524  81528.560    0.092 DEV->PC ACK|PSH    3265065861 2164023976    1220  1274
  1525  81570.075   41.515 PC->DEV ACK        2164023976 3265067081       0    54
  1526  81678.485  108.410 DEV->PC ACK        3265067081 2164023976    1460  1514
  1527  81678.487    0.002 DEV->PC ACK        3265068541 2164023976    1460  1514
  1528  81678.568    0.081 PC->DEV ACK        2164023976 3265070001       0    54
  1529  81678.619    0.051 DEV->PC ACK|PSH    3265070001 2164023976    1220  1274
  1530  81725.597   46.978 PC->DEV ACK        2164023976 3265071221       0    54
  1531  81828.383  102.786 DEV->PC ACK        3265071221 2164023976    1460  1514
  1532  81828.450    0.067 DEV->PC ACK        3265072681 2164023976    1460  1514
  1533  81828.464    0.014 PC->DEV ACK        2164023976 3265074141       0    54
  1534  81828.507    0.043 DEV->PC ACK|PSH    3265074141 2164023976    1220  1274
  1535  81880.241   51.734 PC->DEV ACK        2164023976 3265075361       0    54
  1536  81978.317   98.076 DEV->PC ACK        3265075361 2164023976    1460  1514
  1537  81978.439    0.122 DEV->PC ACK        3265076821 2164023976    1460  1514
  1538  81978.444    0.005 PC->DEV ACK        2164023976 3265078281       0    54
  1539  81978.498    0.054 DEV->PC ACK|PSH    3265078281 2164023976    1220  1274
  1540  82020.982   42.484 PC->DEV ACK        2164023976 3265079501       0    54
  1541  82075.099   54.117 DEV->PC ACK|PSH    3265079501 2164023976      84   138
  1542  82128.351   53.252 DEV->PC ACK        3265079585 2164023976    1460  1514
  1543  82128.391    0.040 PC->DEV ACK        2164023976 3265081045       0    54
  1544  82128.416    0.025 DEV->PC ACK        3265081045 2164023976    1460  1514
  1545  82128.476    0.060 DEV->PC ACK|PSH    3265082505 2164023976    1220  1274
  1546  82128.485    0.009 PC->DEV ACK        2164023976 3265083725       0    54
  1547  82278.418  149.933 DEV->PC ACK        3265083725 2164023976    1460  1514
  1548  82278.557    0.139 DEV->PC ACK        3265085185 2164023976    1460  1514
  1549  82278.558    0.001 DEV->PC ACK|PSH    3265086645 2164023976    1220  1274
  1550  82278.602    0.044 PC->DEV ACK        2164023976 3265087865       0    54
  1551  82428.363  149.761 DEV->PC ACK        3265087865 2164023976    1460  1514
  1552  82428.432    0.069 DEV->PC ACK        3265089325 2164023976    1460  1514
  1553  82428.441    0.009 PC->DEV ACK        2164023976 3265090785       0    54
  1554  82428.562    0.121 DEV->PC ACK|PSH    3265090785 2164023976    1220  1274
  1555  82470.608   42.046 PC->DEV ACK        2164023976 3265092005       0    54
  1556  82478.926    8.318 DEV->PC ACK|PSH    3265092005 2164023976      84   138
  1557  82531.992   53.066 PC->DEV ACK        2164023976 3265092089       0    54
  1558  82578.295   46.303 DEV->PC ACK        3265092089 2164023976    1460  1514
  1559  82578.376    0.081 DEV->PC ACK        3265093549 2164023976    1460  1514
  1560  82578.389    0.013 PC->DEV ACK        2164023976 3265095009       0    54
  1561  82578.508    0.119 DEV->PC ACK|PSH    3265095009 2164023976    1220  1274
  1562  82625.606   47.098 PC->DEV ACK        2164023976 3265096229       0    54
  1563  82728.385  102.779 DEV->PC ACK        3265096229 2164023976    1460  1514
  1564  82728.472    0.087 DEV->PC ACK        3265097689 2164023976    1460  1514
  1565  82728.505    0.033 PC->DEV ACK        2164023976 3265099149       0    54
  1566  82728.547    0.042 DEV->PC ACK|PSH    3265099149 2164023976    1220  1274
  1567  82780.443   51.896 PC->DEV ACK        2164023976 3265100369       0    54
  1568  82878.335   97.892 DEV->PC ACK        3265100369 2164023976    1460  1514
  1569  82878.414    0.079 DEV->PC ACK        3265101829 2164023976    1460  1514
  1570  82878.430    0.016 PC->DEV ACK        2164023976 3265103289       0    54
  1571  82878.546    0.116 DEV->PC ACK|PSH    3265103289 2164023976    1220  1274
  1572  82920.585   42.039 PC->DEV ACK        2164023976 3265104509       0    54
  1573  83028.312  107.727 DEV->PC ACK        3265104509 2164023976    1460  1514
  1574  83028.430    0.118 DEV->PC ACK        3265105969 2164023976    1460  1514
  1575  83028.436    0.006 PC->DEV ACK        2164023976 3265107429       0    54
  1576  83028.490    0.054 DEV->PC ACK|PSH    3265107429 2164023976    1220  1274
  1577  83075.217   46.727 DEV->PC ACK|PSH    3265108649 2164023976      84   138
  1578  83075.348    0.131 PC->DEV ACK        2164023976 3265108733       0    54
  1579  83178.350  103.002 DEV->PC ACK        3265108733 2164023976    1460  1514
  1580  83178.416    0.066 DEV->PC ACK        3265110193 2164023976    1460  1514
  1581  83178.424    0.008 PC->DEV ACK        2164023976 3265111653       0    54
  1582  83178.580    0.156 DEV->PC ACK|PSH    3265111653 2164023976    1220  1274
  1583  83230.704   52.124 PC->DEV ACK        2164023976 3265112873       0    54
  1584  83328.401   97.697 DEV->PC ACK        3265112873 2164023976    1460  1514
  1585  83328.542    0.141 DEV->PC ACK        3265114333 2164023976    1460  1514
  1586  83328.543    0.001 DEV->PC ACK|PSH    3265115793 2164023976    1220  1274
  1587  83328.593    0.050 PC->DEV ACK        2164023976 3265117013       0    54
  1588  83478.310  149.717 DEV->PC ACK        3265117013 2164023976    1460  1514
  1589  83478.381    0.071 DEV->PC ACK        3265118473 2164023976    1460  1514
  1590  83478.392    0.011 PC->DEV ACK        2164023976 3265119933       0    54
  1591  83478.508    0.116 DEV->PC ACK|PSH    3265119933 2164023976    1220  1274
  1592  83478.856    0.348 DEV->PC ACK|PSH    3265121153 2164023976      84   138
  1593  83478.864    0.008 PC->DEV ACK        2164023976 3265121237       0    54
  1594  83628.282  149.418 DEV->PC ACK        3265121237 2164023976    1460  1514
  1595  83628.400    0.118 DEV->PC ACK        3265122697 2164023976    1460  1514
  1596  83628.405    0.005 PC->DEV ACK        2164023976 3265124157       0    54
  1597  83628.555    0.150 DEV->PC ACK|PSH    3265124157 2164023976    1220  1274
  1598  83678.008   49.453 PC->DEV ACK        2164023976 3265125377       0    54
  1599  83778.356  100.348 DEV->PC ACK        3265125377 2164023976    1460  1514
  1600  83778.421    0.065 DEV->PC ACK        3265126837 2164023976    1460  1514
  1601  83778.428    0.007 PC->DEV ACK        2164023976 3265128297       0    54
  1602  83778.490    0.062 DEV->PC ACK|PSH    3265128297 2164023976    1220  1274
  1603  83831.354   52.864 PC->DEV ACK        2164023976 3265129517       0    54
  1604  83928.453   97.099 DEV->PC ACK        3265129517 2164023976    1460  1514
  1605  83928.455    0.002 DEV->PC ACK        3265130977 2164023976    1460  1514
  1606  83928.534    0.079 PC->DEV ACK        2164023976 3265132437       0    54
  1607  83928.606    0.072 DEV->PC ACK|PSH    3265132437 2164023976    1220  1274
  1608  83971.065   42.459 PC->DEV ACK        2164023976 3265133657       0    54
  1609  84076.276  105.211 DEV->PC ACK|PSH    3265133657 2164023976      84   138
  1610  84078.334    2.058 DEV->PC ACK        3265133741 2164023976    1460  1514
  1611  84078.405    0.071 PC->DEV ACK        2164023976 3265135201       0    54
  1612  84078.491    0.086 DEV->PC ACK        3265135201 2164023976    1460  1514
  1613  84078.493    0.002 DEV->PC ACK|PSH    3265136661 2164023976    1220  1274
  1614  84078.525    0.032 PC->DEV ACK        2164023976 3265137881       0    54
  1615  84228.326  149.801 DEV->PC ACK        3265137881 2164023976    1460  1514
  1616  84228.391    0.065 DEV->PC ACK        3265139341 2164023976    1460  1514
  1617  84228.399    0.008 PC->DEV ACK        2164023976 3265140801       0    54
  1618  84228.540    0.141 DEV->PC ACK|PSH    3265140801 2164023976    1220  1274
  1619  84281.568   53.028 PC->DEV ACK        2164023976 3265142021       0    54
  1620  84378.327   96.759 DEV->PC ACK        3265142021 2164023976    1460  1514
  1621  84378.389    0.062 DEV->PC ACK        3265143481 2164023976    1460  1514
  1622  84378.397    0.008 PC->DEV ACK        2164023976 3265144941       0    54
  1623  84378.533    0.136 DEV->PC ACK|PSH    3265144941 2164023976    1220  1274
  1624  84422.199   43.666 PC->DEV ACK        2164023976 3265146161       0    54
  1625  84478.922   56.723 DEV->PC ACK|PSH    3265146161 2164023976      84   138
  1626  84528.391   49.469 DEV->PC ACK        3265146245 2164023976    1460  1514
  1627  84528.393    0.002 DEV->PC ACK        3265147705 2164023976    1460  1514
  1628  84528.471    0.078 PC->DEV ACK        2164023976 3265149165       0    54
  1629  84528.539    0.068 DEV->PC ACK|PSH    3265149165 2164023976    1220  1274
  1630  84528.569    0.030 PC->DEV ACK        2164023976 3265150385       0    54
  1631  84678.309  149.740 DEV->PC ACK        3265150385 2164023976    1460  1514
  1632  84678.373    0.064 DEV->PC ACK        3265151845 2164023976    1460  1514
  1633  84678.380    0.007 PC->DEV ACK        2164023976 3265153305       0    54
  1634  84678.465    0.085 DEV->PC ACK|PSH    3265153305 2164023976    1220  1274
  1635  84730.169   51.704 PC->DEV ACK        2164023976 3265154525       0    54
  1636  84828.273   98.104 DEV->PC ACK        3265154525 2164023976    1460  1514
  1637  84828.357    0.084 DEV->PC ACK        3265155985 2164023976    1460  1514
  1638  84828.369    0.012 PC->DEV ACK        2164023976 3265157445       0    54
  1639  84828.492    0.123 DEV->PC ACK|PSH    3265157445 2164023976    1220  1274
  1640  84868.693   40.201 PC->DEV ACK        2164023976 3265158665       0    54
  1641  84978.313  109.620 DEV->PC ACK        3265158665 2164023976    1460  1514
  1642  84978.374    0.061 DEV->PC ACK        3265160125 2164023976    1460  1514
  1643  84978.381    0.007 PC->DEV ACK        2164023976 3265161585       0    54
  1644  84978.436    0.055 DEV->PC ACK|PSH    3265161585 2164023976    1220  1274
  1645  85023.972   45.536 PC->DEV ACK        2164023976 3265162805       0    54
  1646  85075.408   51.436 DEV->PC ACK|PSH    3265162805 2164023976      84   138
  1647  85116.781   41.373 PC->DEV ACK        2164023976 3265162889       0    54
  1648  85128.377   11.596 DEV->PC ACK        3265162889 2164023976    1460  1514
  1649  85128.379    0.002 DEV->PC ACK        3265164349 2164023976    1460  1514
  1650  85128.462    0.083 PC->DEV ACK        2164023976 3265165809       0    54
  1651  85128.541    0.079 DEV->PC ACK|PSH    3265165809 2164023976    1220  1274
  1652  85177.556   49.015 PC->DEV ACK        2164023976 3265167029       0    54
  1653  85278.368  100.812 DEV->PC ACK        3265167029 2164023976    1460  1514
  1654  85278.496    0.128 DEV->PC ACK        3265168489 2164023976    1460  1514
  1655  85278.498    0.002 DEV->PC ACK|PSH    3265169949 2164023976    1220  1274
  1656  85278.546    0.048 PC->DEV ACK        2164023976 3265171169       0    54
  1657  85428.303  149.757 DEV->PC ACK        3265171169 2164023976    1460  1514
  1658  85428.370    0.067 DEV->PC ACK        3265172629 2164023976    1460  1514
  1659  85428.378    0.008 PC->DEV ACK        2164023976 3265174089       0    54
  1660  85428.504    0.126 DEV->PC ACK|PSH    3265174089 2164023976    1220  1274
  1661  85473.414   44.910 PC->DEV ACK        2164023976 3265175309       0    54
  1662  85478.856    5.442 DEV->PC ACK|PSH    3265175309 2164023976      84   138
  1663  85534.320   55.464 PC->DEV ACK        2164023976 3265175393       0    54
  1664  85578.281   43.961 DEV->PC ACK        3265175393 2164023976    1460  1514
  1665  85578.356    0.075 DEV->PC ACK        3265176853 2164023976    1460  1514
  1666  85578.363    0.007 PC->DEV ACK        2164023976 3265178313       0    54
  1667  85578.419    0.056 DEV->PC ACK|PSH    3265178313 2164023976    1220  1274
  1668  85628.480   50.061 PC->DEV ACK        2164023976 3265179533       0    54
  1669  85728.331   99.851 DEV->PC ACK        3265179533 2164023976    1460  1514
  1670  85728.437    0.106 DEV->PC ACK        3265180993 2164023976    1460  1514
  1671  85728.477    0.040 PC->DEV ACK        2164023976 3265182453       0    54
  1672  85728.552    0.075 DEV->PC ACK|PSH    3265182453 2164023976    1220  1274
  1673  85783.532   54.980 PC->DEV ACK        2164023976 3265183673       0    54
  1674  85878.253   94.721 DEV->PC ACK        3265183673 2164023976    1460  1514
  1675  85878.336    0.083 DEV->PC ACK        3265185133 2164023976    1460  1514
  1676  85878.352    0.016 PC->DEV ACK        2164023976 3265186593       0    54
  1677  85878.466    0.114 DEV->PC ACK|PSH    3265186593 2164023976    1220  1274
  1678  85922.226   43.760 PC->DEV ACK        2164023976 3265187813       0    54
  1679  86028.319  106.093 DEV->PC ACK        3265187813 2164023976    1460  1514
  1680  86028.390    0.071 DEV->PC ACK        3265189273 2164023976    1460  1514
  1681  86028.408    0.018 PC->DEV ACK        2164023976 3265190733       0    54
  1682  86028.469    0.061 DEV->PC ACK|PSH    3265190733 2164023976    1220  1274
  1683  86075.508   47.039 DEV->PC ACK|PSH    3265191953 2164023976      84   138
  1684  86075.595    0.087 PC->DEV ACK        2164023976 3265192037       0    54
  1685  86178.320  102.725 DEV->PC ACK        3265192037 2164023976    1460  1514
  1686  86178.385    0.065 DEV->PC ACK        3265193497 2164023976    1460  1514
  1687  86178.392    0.007 PC->DEV ACK        2164023976 3265194957       0    54
  1688  86178.475    0.083 DEV->PC ACK|PSH    3265194957 2164023976    1220  1274
  1689  86230.780   52.305 PC->DEV ACK        2164023976 3265196177       0    54
  1690  86328.284   97.504 DEV->PC ACK        3265196177 2164023976    1460  1514
  1691  86328.362    0.078 DEV->PC ACK        3265197637 2164023976    1460  1514
  1692  86328.378    0.016 PC->DEV ACK        2164023976 3265199097       0    54
  1693  86328.494    0.116 DEV->PC ACK|PSH    3265199097 2164023976    1220  1274
  1694  86369.180   40.686 PC->DEV ACK        2164023976 3265200317       0    54
  1695  86478.268  109.088 DEV->PC ACK        3265200317 2164023976    1460  1514
  1696  86478.369    0.101 DEV->PC ACK        3265201777 2164023976    1460  1514
  1697  86478.383    0.014 PC->DEV ACK        2164023976 3265203237       0    54
  1698  86478.442    0.059 DEV->PC ACK|PSH    3265203237 2164023976    1220  1274
  1699  86478.853    0.411 DEV->PC ACK|PSH    3265204457 2164023976      84   138
  1700  86478.869    0.016 PC->DEV ACK        2164023976 3265204541       0    54
  1701  86628.255  149.386 DEV->PC ACK        3265204541 2164023976    1460  1514
  1702  86628.330    0.075 DEV->PC ACK        3265206001 2164023976    1460  1514
  1703  86628.333    0.003 PC->DEV ACK        2164023976 3265207461       0    54
  1704  86628.437    0.104 DEV->PC ACK|PSH    3265207461 2164023976    1220  1274
  1705  86679.332   50.895 PC->DEV ACK        2164023976 3265208681       0    54
  1706  86778.236   98.904 DEV->PC ACK        3265208681 2164023976    1460  1514
  1707  86778.362    0.126 DEV->PC ACK        3265210141 2164023976    1460  1514
  1708  86778.365    0.003 PC->DEV ACK        2164023976 3265211601       0    54
  1709  86778.419    0.054 DEV->PC ACK|PSH    3265211601 2164023976    1220  1274
  1710  86818.200   39.781 PC->DEV ACK        2164023976 3265212821       0    54
  1711  86928.319  110.119 DEV->PC ACK        3265212821 2164023976    1460  1514
  1712  86928.466    0.147 DEV->PC ACK        3265214281 2164023976    1460  1514
  1713  86928.468    0.002 DEV->PC ACK|PSH    3265215741 2164023976    1220  1274
  1714  86928.515    0.047 PC->DEV ACK        2164023976 3265216961       0    54
  1715  87076.549  148.034 DEV->PC ACK|PSH    3265216961 2164023976      84   138
  1716  87078.219    1.670 DEV->PC ACK        3265217045 2164023976    1460  1514
  1717  87078.236    0.017 PC->DEV ACK        2164023976 3265218505       0    54
  1718  87078.388    0.152 DEV->PC ACK        3265218505 2164023976    1460  1514
  1719  87078.422    0.034 DEV->PC ACK|PSH    3265219965 2164023976    1220  1274
  1720  87078.438    0.016 PC->DEV ACK        2164023976 3265221185       0    54
  1721  87228.233  149.795 DEV->PC ACK        3265221185 2164023976    1460  1514
  1722  87228.353    0.120 DEV->PC ACK        3265222645 2164023976    1460  1514
  1723  87228.357    0.004 PC->DEV ACK        2164023976 3265224105       0    54
  1724  87228.448    0.091 DEV->PC ACK|PSH    3265224105 2164023976    1220  1274
  1725  87278.338   49.890 PC->DEV ACK        2164023976 3265225325       0    54
  1726  87378.254   99.916 DEV->PC ACK        3265225325 2164023976    1460  1514
  1727  87378.373    0.119 DEV->PC ACK        3265226785 2164023976    1460  1514
  1728  87378.380    0.007 PC->DEV ACK        2164023976 3265228245       0    54
  1729  87378.433    0.053 DEV->PC ACK|PSH    3265228245 2164023976    1220  1274
  1730  87432.778   54.345 PC->DEV ACK        2164023976 3265229465       0    54
  1731  87478.925   46.147 DEV->PC ACK|PSH    3265229465 2164023976      84   138
  1732  87525.112   46.187 PC->DEV ACK        2164023976 3265229549       0    54
  1733  87528.242    3.130 DEV->PC ACK        3265229549 2164023976    1460  1514
  1734  87528.322    0.080 DEV->PC ACK        3265231009 2164023976    1460  1514
  1735  87528.340    0.018 PC->DEV ACK        2164023976 3265232469       0    54
  1736  87528.516    0.176 DEV->PC ACK|PSH    3265232469 2164023976    1220  1274
  1737  87571.113   42.597 PC->DEV ACK        2164023976 3265233689       0    54
  1738  87678.241  107.128 DEV->PC ACK        3265233689 2164023976    1460  1514
  1739  87678.363    0.122 DEV->PC ACK        3265235149 2164023976    1460  1514
  1740  87678.368    0.005 PC->DEV ACK        2164023976 3265236609       0    54
  1741  87678.423    0.055 DEV->PC ACK|PSH    3265236609 2164023976    1220  1274
  1742  87727.177   48.754 PC->DEV ACK        2164023976 3265237829       0    54
  1743  87828.247  101.070 DEV->PC ACK        3265237829 2164023976    1460  1514
  1744  87828.369    0.122 DEV->PC ACK        3265239289 2164023976    1460  1514
  1745  87828.376    0.007 PC->DEV ACK        2164023976 3265240749       0    54
  1746  87828.429    0.053 DEV->PC ACK|PSH    3265240749 2164023976    1220  1274
  1747  87879.601   51.172 PC->DEV ACK        2164023976 3265241969       0    54
  1748  87978.277   98.676 DEV->PC ACK        3265241969 2164023976    1460  1514
  1749  87978.345    0.068 DEV->PC ACK        3265243429 2164023976    1460  1514
  1750  87978.371    0.026 PC->DEV ACK        2164023976 3265244889       0    54
  1751  87978.429    0.058 DEV->PC ACK|PSH    3265244889 2164023976    1220  1274
  1752  88032.881   54.452 PC->DEV ACK        2164023976 3265246109       0    54
  1753  88076.679   43.798 DEV->PC ACK|PSH    3265246109 2164023976      84   138
  1754  88125.170   48.491 PC->DEV ACK        2164023976 3265246193       0    54
  1755  88128.206    3.036 DEV->PC ACK        3265246193 2164023976    1460  1514
  1756  88128.292    0.086 DEV->PC ACK        3265247653 2164023976    1460  1514
  1757  88128.308    0.016 PC->DEV ACK        2164023976 3265249113       0    54
  1758  88128.475    0.167 DEV->PC ACK|PSH    3265249113 2164023976    1220  1274
  1759  88171.743   43.268 PC->DEV ACK        2164023976 3265250333       0    54
  1760  88278.315  106.572 DEV->PC ACK        3265250333 2164023976    1460  1514
  1761  88278.460    0.145 DEV->PC ACK        3265251793 2164023976    1460  1514
  1762  88278.461    0.001 DEV->PC ACK|PSH    3265253253 2164023976    1220  1274
  1763  88278.508    0.047 PC->DEV ACK        2164023976 3265254473       0    54
  1764  88428.237  149.729 DEV->PC ACK        3265254473 2164023976    1460  1514
  1765  88428.353    0.116 DEV->PC ACK        3265255933 2164023976    1460  1514
  1766  88428.360    0.007 PC->DEV ACK        2164023976 3265257393       0    54
  1767  88428.412    0.052 DEV->PC ACK|PSH    3265257393 2164023976    1220  1274
  1768  88467.873   39.461 PC->DEV ACK        2164023976 3265258613       0    54
  1769  88478.924   11.051 DEV->PC ACK|PSH    3265258613 2164023976      84   138
  1770  88529.120   50.196 PC->DEV ACK        2164023976 3265258697       0    54
  1771  88578.251   49.131 DEV->PC ACK        3265258697 2164023976    1460  1514
  1772  88578.315    0.064 DEV->PC ACK        3265260157 2164023976    1460  1514
  1773  88578.324    0.009 PC->DEV ACK        2164023976 3265261617       0    54
  1774  88578.453    0.129 DEV->PC ACK|PSH    3265261617 2164023976    1220  1274
  1775  88621.662   43.209 PC->DEV ACK        2164023976 3265262837       0    54
  1776  88728.332  106.670 DEV->PC ACK        3265262837 2164023976    1460  1514
  1777  88728.462    0.130 DEV->PC ACK        3265264297 2164023976    1460  1514
  1778  88728.463    0.001 DEV->PC ACK|PSH    3265265757 2164023976    1220  1274
  1779  88728.512    0.049 PC->DEV ACK        2164023976 3265266977       0    54
  1780  88878.259  149.747 DEV->PC ACK        3265266977 2164023976    1460  1514
  1781  88878.398    0.139 DEV->PC ACK        3265268437 2164023976    1460  1514
  1782  88878.399    0.001 DEV->PC ACK|PSH    3265269897 2164023976    1220  1274
  1783  88878.507    0.108 PC->DEV ACK        2164023976 3265271117       0    54
  1784  89028.204  149.697 DEV->PC ACK        3265271117 2164023976    1460  1514
  1785  89028.329    0.125 DEV->PC ACK        3265272577 2164023976    1460  1514
  1786  89028.333    0.004 PC->DEV ACK        2164023976 3265274037       0    54
  1787  89028.426    0.093 DEV->PC ACK|PSH    3265274037 2164023976    1220  1274
  1788  89073.997   45.571 PC->DEV ACK        2164023976 3265275257       0    54
  1789  89076.874    2.877 DEV->PC ACK|PSH    3265275257 2164023976      84   138
  1790  89120.603   43.729 PC->DEV ACK        2164023976 3265275341       0    54
  1791  89178.255   57.652 DEV->PC ACK        3265275341 2164023976    1460  1514
  1792  89178.311    0.056 DEV->PC ACK        3265276801 2164023976    1460  1514
  1793  89178.325    0.014 PC->DEV ACK        2164023976 3265278261       0    54
  1794  89178.433    0.108 DEV->PC ACK|PSH    3265278261 2164023976    1220  1274
  1795  89229.855   51.422 PC->DEV ACK        2164023976 3265279481       0    54
  1796  89291.510   61.655 PC->DEV ACK|PSH    2164023976 3265279481      28    82
  1797  89291.687    0.177 DEV->PC ACK        3265279481 2164024004       0    64
  1798  89293.960    2.273 DEV->PC ACK|PSH    3265279481 2164024004      32    86
  1799  89337.225   43.265 PC->DEV ACK        2164024004 3265279513       0    54
  1800  93930.984 4593.759 PC->DEV ACK|FIN    2164024004 3265279513       0    54
